Song_ID,Song_Name,Artist,Genre,Sub_Genre,Tempo_BPM,Energy_Score,Danceability_Score,Valence_Score,Acousticness_Score,Instrumentalness_Score,Popularity_Score,Loudness_dB,Speechiness_Score,Liveness_Score,Duration_MS,Release_Year,Language,Sentiment_Label,Mood,Era
S031994,Song_31994,Coldplay,Jazz,Smooth Jazz,105,71,83,38,61,34,89,-59,1,55,371722,1954,English,Neutral,Peaceful,50s-Early
S031995,Song_31995,Luke Combs,Metal,Death Metal,176,80,36,53,19,44,95,-13,29,66,223171,1978,Portuguese,Neutral,Peaceful,70s
S031996,Song_31996,Katy Perry,Classical,Baroque,94,24,11,29,77,88,81,-51,33,81,389140,1974,Arabic,Sad,Melancholic,70s
S031997,Song_31997,BLACKPINK,Classical,Romantic,51,32,11,3,83,67,68,-12,25,15,148915,2014,Hindi,Sad,Melancholic,2010s
S031998,Song_31998,The Weeknd,Hip-Hop,Mumble Rap,109,50,53,59,21,33,75,-48,47,30,373334,1991,English,Neutral,Peaceful,90s
S031999,Song_31999,Bach,Pop,J-Pop,117,50,72,98,30,42,25,-42,43,52,239995,2001,Arabic,Neutral,Peaceful,2000s
S032000,Song_32000,Bruno Mars,Electronic,Dubstep,125,87,76,45,31,64,38,-22,96,1,308223,2015,Japanese,Energetic,Powerful,2010s
S032001,Song_32001,Karol G,Jazz,Fusion,121,45,73,67,63,47,46,-46,54,89,176778,1953,Italian,Romantic,Passionate,50s-Early
S032002,Song_32002,Nicki Minaj,R&B,Alternative R&B,104,83,45,100,11,17,21,-11,98,20,150621,2009,Spanish,Euphoric,Ecstatic,2000s
S032003,Song_32003,John Williams,Afro,Afrobeats,80,86,50,44,52,15,65,-21,39,29,328552,1984,English,Energetic,Powerful,80s
S032004,Song_32004,Foo Fighters,Hip-Hop,Conscious Hip-Hop,153,71,57,37,23,45,24,-26,86,52,265420,1998,Spanish,Neutral,Peaceful,90s
S032005,Song_32005,Charlie Parker,Metal,Metalcore,131,90,34,65,13,24,35,-22,57,19,228737,2012,Japanese,Energetic,Powerful,2010s
S032006,Song_32006,Brent Faiyaz,Jazz,Cool Jazz,91,72,44,49,43,32,31,-26,62,73,92885,1979,English,Neutral,Peaceful,70s
S032007,Song_32007,Daft Punk,Latin,Bossa Nova,126,61,79,97,47,30,38,-50,23,1,206534,2008,Arabic,Neutral,Peaceful,2000s
S032008,Song_32008,Anuel AA,Latin,Salsa,85,64,44,14,36,49,39,-56,6,46,371205,1999,Arabic,Neutral,Peaceful,90s
S032009,Song_32009,Post Malone,Hip-Hop,Mumble Rap,94,70,44,17,12,37,85,-29,19,86,319808,2014,German,Neutral,Peaceful,2010s
S032010,Song_32010,Wizkid,Afro,Highlife,97,69,82,21,59,44,74,-56,29,82,140850,2020,Japanese,Neutral,Peaceful,2020s
S032011,Song_32011,Justin Bieber,Metal,Progressive Metal,169,99,42,39,2,39,49,-5,51,88,291154,2013,Italian,Energetic,Powerful,2010s
S032012,Song_32012,Aphex Twin,R&B,Contemporary R&B,114,54,57,38,35,41,71,-12,31,76,273617,1998,Portuguese,Neutral,Peaceful,90s
S032013,Song_32013,Iron Maiden,Hip-Hop,Conscious Hip-Hop,146,66,69,14,32,46,100,-58,93,20,121476,1968,Italian,Neutral,Peaceful,60s
S032014,Song_32014,Yiruma,Electronic,Techno,119,93,89,100,6,49,92,-60,35,57,381366,1950,Korean,Euphoric,Ecstatic,50s-Early
S032015,Song_32015,Rosalía,R&B,Contemporary R&B,144,78,49,51,19,19,79,-59,95,79,124551,2017,Japanese,Neutral,Peaceful,2010s
S032016,Song_32016,Karol G,Afro,Dancehall,146,57,44,37,12,35,87,-26,17,17,282076,2020,German,Neutral,Peaceful,2020s
S032017,Song_32017,J Balvin,Afro,Afrohouse,75,78,84,29,20,28,94,-16,29,51,364462,1967,French,Neutral,Peaceful,60s
S032018,Song_32018,Nina Simone,Country,Americana,145,73,63,5,23,49,45,-24,93,7,380283,2021,Spanish,Angry,Aggressive,2020s
S032019,Song_32019,Aphex Twin,Pop,K-Pop,129,86,83,1,63,20,95,-27,28,82,368754,1953,Korean,Angry,Aggressive,50s-Early
S032020,Song_32020,Nicki Minaj,Country,Outlaw Country,149,51,77,86,61,24,80,-45,25,50,273559,1977,Japanese,Neutral,Peaceful,70s
S032021,Song_32021,Olivia Rodrigo,Latin,Salsa,149,47,71,81,59,16,32,-28,10,26,161344,1958,Italian,Romantic,Passionate,50s-Early
S032022,Song_32022,The Chemical Brothers,R&B,Neo Soul,78,66,42,1,67,32,64,-34,98,3,351906,1968,Hindi,Neutral,Peaceful,60s
S032023,Song_32023,Pantera,Metal,Death Metal,171,84,50,31,24,13,86,-44,68,36,392822,1981,Portuguese,Energetic,Powerful,80s
S032024,Song_32024,Ariana Grande,Rock,Progressive Rock,137,42,82,29,35,26,26,-7,63,23,118790,1958,Korean,Sad,Melancholic,50s-Early
S032025,Song_32025,Anuel AA,Jazz,Bebop,138,40,66,31,50,37,59,-39,20,29,379988,2003,Spanish,Sad,Melancholic,2000s
S032026,Song_32026,Stray Kids,Afro,Highlife,111,50,65,67,67,20,33,-27,28,62,367063,1950,Italian,Neutral,Peaceful,50s-Early
S032027,Song_32027,Shawn Mendes,R&B,Contemporary R&B,159,73,41,80,38,20,42,-22,83,3,168841,1996,Japanese,Happy,Joyful,90s
S032028,Song_32028,Bruno Mars,Pop,Electropop,150,80,46,68,40,35,60,-12,64,3,235655,1987,French,Happy,Joyful,80s
S032029,Song_32029,Foo Fighters,R&B,Funk,154,69,49,41,30,35,48,-6,71,88,412865,1963,Portuguese,Neutral,Peaceful,60s
S032030,Song_32030,Martin Garrix,Metal,Heavy Metal,186,94,36,93,1,46,29,-44,87,56,366569,1986,Portuguese,Euphoric,Ecstatic,80s
S032031,Song_32031,Arctic Monkeys,Pop,K-Pop,138,88,82,27,49,36,24,-14,45,25,287189,2022,Japanese,Energetic,Powerful,2020s
S032032,Song_32032,Shawn Mendes,Rock,Punk Rock,105,74,67,88,47,19,81,-19,2,50,355430,2017,German,Happy,Joyful,2010s
S032033,Song_32033,Yiruma,Afro,Afrobeats,154,85,43,92,14,32,31,-35,82,68,328596,2006,Portuguese,Euphoric,Ecstatic,2000s
S032034,Song_32034,H.E.R.,Rock,Indie Rock,102,40,61,13,18,24,38,-9,59,92,188746,1992,Japanese,Sad,Melancholic,90s
S032035,Song_32035,Dolly Parton,Electronic,Ambient,136,91,60,46,5,74,42,-53,68,81,239332,1975,Italian,Energetic,Powerful,70s
S032036,Song_32036,J Balvin,Rock,Progressive Rock,110,58,71,92,48,46,26,-15,47,70,396135,1982,Hindi,Neutral,Peaceful,80s
S032037,Song_32037,Eminem,Jazz,Cool Jazz,106,71,49,27,23,29,58,-8,67,81,186240,2017,Portuguese,Neutral,Peaceful,2010s
S032038,Song_32038,Tiwa Savage,R&B,Neo Soul,123,83,66,27,65,25,72,-47,28,64,407360,1995,German,Energetic,Powerful,90s
S032039,Song_32039,Bad Bunny,Afro,Dancehall,141,48,82,37,18,19,88,-40,51,81,334453,1975,French,Neutral,Peaceful,70s
S032040,Song_32040,The Beatles,Country,Bluegrass,107,55,67,33,66,43,75,-58,63,57,339355,1955,Hindi,Neutral,Peaceful,50s-Early
S032041,Song_32041,Post Malone,Rock,Progressive Rock,90,49,44,20,42,27,96,-53,73,95,325564,1999,Portuguese,Neutral,Peaceful,90s
S032042,Song_32042,Metallica,Latin,Salsa,80,40,46,3,14,9,87,-57,34,42,282089,1978,Korean,Sad,Melancholic,70s
S032043,Song_32043,Swedish House Mafia,Latin,Salsa,113,89,41,91,49,30,49,-12,3,28,393078,2000,Spanish,Euphoric,Ecstatic,2000s
S032044,Song_32044,Linkin Park,Classical,Film Score,92,29,12,86,74,86,38,-38,45,81,207812,1998,Hindi,Relaxed,Calm,90s
S032045,Song_32045,Bach,Afro,Highlife,88,75,62,0,15,34,22,-27,86,30,305172,2013,Korean,Angry,Aggressive,2010s
S032046,Song_32046,Frank Ocean,Electronic,Techno,132,82,69,80,14,83,84,-60,14,96,328493,1971,English,Euphoric,Ecstatic,70s
S032047,Song_32047,Miles Davis,Country,Americana,137,67,58,36,23,5,86,-34,42,85,396079,1991,Japanese,Neutral,Peaceful,90s
S032048,Song_32048,Doja Cat,Country,Outlaw Country,104,58,57,18,49,6,31,-48,56,88,376832,1997,English,Neutral,Peaceful,90s
S032049,Song_32049,Max Richter,R&B,Alternative R&B,79,44,42,57,33,27,80,-40,68,88,243899,1974,German,Neutral,Peaceful,70s
S032050,Song_32050,The Beatles,Classical,Contemporary,106,21,21,56,95,76,49,-55,99,70,90522,1984,French,Relaxed,Calm,80s
S032051,Song_32051,Mr Eazi,Afro,Afrobeats,153,54,72,32,30,5,77,-20,56,35,260977,1974,Italian,Neutral,Peaceful,70s
S032052,Song_32052,Shatta Wale,Metal,Heavy Metal,175,86,56,2,9,30,25,-46,84,81,352292,1999,Italian,Angry,Aggressive,90s
S032053,Song_32053,Flume,Country,Country Pop,143,69,50,100,40,15,60,-14,94,78,116467,1973,Hindi,Happy,Joyful,70s
S032054,Song_32054,Kacey Musgraves,Country,Americana,79,57,79,78,60,39,67,-10,94,17,90781,1955,French,Neutral,Peaceful,50s-Early
S032055,Song_32055,Harry Styles,Afro,Dancehall,124,40,55,91,33,45,48,-23,20,29,418754,1966,French,Romantic,Passionate,60s
S032056,Song_32056,Avicii,R&B,Contemporary R&B,119,59,46,11,64,40,39,-47,7,69,323455,1992,Italian,Neutral,Peaceful,90s
S032057,Song_32057,Nicki Minaj,Classical,Contemporary,83,46,13,18,87,95,45,-23,94,46,331697,2006,English,Neutral,Peaceful,2000s
S032058,Song_32058,Disclosure,R&B,Alternative R&B,117,62,51,58,19,13,100,-49,63,70,103875,1964,French,Neutral,Peaceful,60s
S032059,Song_32059,Lucky Daye,R&B,Alternative R&B,108,89,82,39,13,37,72,-9,25,0,256354,1981,Italian,Energetic,Powerful,80s
S032060,Song_32060,Mr Eazi,Afro,Dancehall,87,43,75,96,49,13,89,-29,15,24,320285,1975,Italian,Romantic,Passionate,70s
S032061,Song_32061,Burna Boy,Pop,Latin Pop,120,60,55,91,19,16,90,-34,98,51,205563,1991,German,Neutral,Peaceful,90s
S032062,Song_32062,Justin Bieber,Pop,J-Pop,150,53,54,83,69,33,44,-10,24,87,338187,1956,Arabic,Neutral,Peaceful,50s-Early
S032063,Song_32063,ITZY,Pop,Dance-pop,81,49,73,52,31,33,31,-27,51,49,213958,1956,Spanish,Neutral,Peaceful,50s-Early
S032064,Song_32064,Herbie Hancock,Hip-Hop,Cloud Rap,75,80,57,99,26,43,81,-17,19,66,270080,1955,English,Euphoric,Ecstatic,50s-Early
S032065,Song_32065,Cardi B,Country,Bluegrass,89,83,66,87,16,20,90,-54,50,42,376047,1979,Korean,Euphoric,Ecstatic,70s
S032066,Song_32066,Ludovico Einaudi,R&B,Funk,92,58,73,91,56,5,70,-45,69,1,225897,1965,Italian,Neutral,Peaceful,60s
S032067,Song_32067,Katy Perry,Jazz,Smooth Jazz,118,52,40,79,15,22,20,-60,16,58,195690,1990,Korean,Neutral,Peaceful,90s
S032068,Song_32068,Mumford & Sons,Metal,Progressive Metal,189,95,23,57,12,47,20,-57,64,0,234773,1994,Japanese,Energetic,Powerful,90s
S032069,Song_32069,Megan Thee Stallion,Rock,Indie Rock,155,62,52,10,51,13,63,-37,79,79,126192,2023,Spanish,Neutral,Peaceful,2020s
S032070,Song_32070,Martin Garrix,Pop,K-Pop,130,58,73,85,32,47,58,-18,87,48,387722,1984,Portuguese,Neutral,Peaceful,80s
S032071,Song_32071,The Weeknd,Rock,Indie Rock,133,57,46,16,63,7,69,-33,97,39,145274,1973,English,Neutral,Peaceful,70s
S032072,Song_32072,Arctic Monkeys,Electronic,Drum & Bass,139,87,92,27,7,52,22,-35,60,83,340446,1993,Hindi,Energetic,Powerful,90s
S032073,Song_32073,BTS,Pop,Latin Pop,85,77,63,53,12,36,91,-29,20,29,245987,2006,English,Neutral,Peaceful,2000s
S032074,Song_32074,Ghost,Jazz,Bebop,150,74,53,95,55,36,74,-38,58,79,160603,2019,Japanese,Happy,Joyful,2010s
S032075,Song_32075,Billie Holiday,Jazz,Cool Jazz,107,52,78,53,39,48,72,-58,80,39,115921,1977,English,Neutral,Peaceful,70s
S032076,Song_32076,Summer Walker,Rock,Alternative Rock,84,69,56,8,62,33,67,-45,39,97,231157,1967,Spanish,Neutral,Peaceful,60s
S032077,Song_32077,Taylor Swift,Afro,Dancehall,93,72,42,83,30,7,57,-34,88,44,280257,2006,Hindi,Happy,Joyful,2000s
S032078,Song_32078,Travis Scott,Hip-Hop,Mumble Rap,141,49,41,6,68,47,67,-45,37,0,418929,2007,Spanish,Neutral,Peaceful,2000s
S032079,Song_32079,J. Cole,Country,Country Pop,123,63,51,10,14,34,66,-42,8,91,211539,2005,German,Neutral,Peaceful,2000s
S032080,Song_32080,Kanye West,R&B,Contemporary R&B,146,55,44,50,24,17,52,-21,79,42,284134,1985,Korean,Neutral,Peaceful,80s
S032081,Song_32081,Post Malone,Rock,Hard Rock,113,71,74,33,66,46,81,-30,77,60,273598,2009,French,Neutral,Peaceful,2000s
S032082,Song_32082,Muse,R&B,Neo Soul,82,41,53,42,16,47,23,-45,100,10,323735,2019,Hindi,Neutral,Peaceful,2010s
S032083,Song_32083,Metallica,Afro,Highlife,101,44,65,71,55,7,63,-60,64,93,111525,1966,Italian,Romantic,Passionate,60s
S032084,Song_32084,Daft Punk,Electronic,Trance,128,70,73,44,37,69,34,-16,42,24,356514,1989,English,Neutral,Peaceful,80s
S032085,Song_32085,Snoop Dogg,Classical,Contemporary,106,20,20,72,87,73,82,-15,92,74,382479,2002,Korean,Relaxed,Calm,2000s
S032086,Song_32086,Megadeth,Pop,Dance-pop,125,74,55,71,40,14,58,-21,85,20,389377,2023,Portuguese,Happy,Joyful,2020s
S032087,Song_32087,Future,Rock,Classic Rock,143,47,40,70,50,37,36,-8,94,80,361163,2004,Italian,Romantic,Passionate,2000s
S032088,Song_32088,Dua Lipa,Electronic,Drum & Bass,112,82,62,14,39,61,37,-38,40,21,160836,1974,Korean,Angry,Aggressive,70s
S032089,Song_32089,Slipknot,Pop,Indie Pop,134,46,76,99,44,41,43,-60,97,91,291835,1997,Italian,Romantic,Passionate,90s
S032090,Song_32090,The Weeknd,Jazz,Bebop,112,66,52,42,52,20,77,-6,7,29,178702,1981,Arabic,Neutral,Peaceful,80s
S032091,Song_32091,Adele,Afro,Afrobeats,153,56,77,69,39,15,62,-15,82,13,180495,1956,Spanish,Neutral,Peaceful,50s-Early
S032092,Song_32092,Taylor Swift,Electronic,House,123,83,78,23,6,82,20,-23,39,47,397469,1975,Japanese,Angry,Aggressive,70s
S032093,Song_32093,Iron Maiden,Latin,Latin Trap,112,84,79,44,23,11,76,-58,16,13,133751,2009,Hindi,Energetic,Powerful,2000s
S032094,Song_32094,Ozuna,Country,Americana,110,51,64,68,35,39,84,-16,99,99,345948,1952,Hindi,Neutral,Peaceful,50s-Early
S032095,Song_32095,Kygo,R&B,Neo Soul,98,42,51,70,58,25,75,-29,12,86,394625,2013,French,Romantic,Passionate,2010s
S032096,Song_32096,Luke Combs,Electronic,Drum & Bass,136,73,77,41,21,59,66,-38,20,45,139131,1995,Arabic,Neutral,Peaceful,90s
S032097,Song_32097,The Beatles,Afro,Afrohouse,134,87,83,92,63,8,27,-47,54,72,254669,1990,Korean,Euphoric,Ecstatic,90s
S032098,Song_32098,Foo Fighters,Rock,Alternative Rock,102,73,58,30,64,18,65,-31,70,95,163494,1987,Korean,Neutral,Peaceful,80s
S032099,Song_32099,Ariana Grande,Afro,Afrobeats,97,72,82,16,51,42,79,-50,4,1,178094,2007,English,Angry,Aggressive,2000s
S032100,Song_32100,Tyler The Creator,Country,Folk,122,49,52,32,63,31,29,-7,48,61,159554,2014,Arabic,Neutral,Peaceful,2010s
S032101,Song_32101,Guns N Roses,Pop,Latin Pop,115,71,55,52,62,49,20,-22,35,37,265454,1975,German,Neutral,Peaceful,70s
S032102,Song_32102,Bach,Classical,Baroque,52,56,37,85,98,70,51,-60,19,27,406132,1969,Arabic,Neutral,Peaceful,60s
S032103,Song_32103,Red Hot Chili Peppers,Jazz,Fusion,153,80,80,16,22,22,77,-13,51,49,196748,1984,Italian,Angry,Aggressive,80s
S032104,Song_32104,NCT,Rock,Progressive Rock,121,49,63,93,18,7,78,-8,14,6,310059,1969,English,Romantic,Passionate,60s
S032105,Song_32105,Beyoncé,Classical,Baroque,73,32,37,16,78,81,51,-14,12,68,268632,1977,Italian,Sad,Melancholic,70s
S032106,Song_32106,Maluma,Classical,Baroque,112,36,25,54,79,74,24,-29,80,58,361777,1991,Portuguese,Neutral,Peaceful,90s
S032107,Song_32107,The Rolling Stones,Jazz,Bebop,156,43,72,84,11,17,57,-57,61,69,325949,2013,Portuguese,Romantic,Passionate,2010s
S032108,Song_32108,Charlie Parker,Latin,Bachata,99,59,40,7,60,40,72,-5,97,25,253609,1990,Italian,Neutral,Peaceful,90s
S032109,Song_32109,Bad Bunny,Electronic,Ambient,132,79,74,75,7,59,71,-38,60,49,99850,1967,French,Happy,Joyful,60s
S032110,Song_32110,Future,Jazz,Cool Jazz,149,73,70,76,29,39,35,-47,91,11,381234,1989,Spanish,Happy,Joyful,80s
S032111,Song_32111,Guns N Roses,Pop,Synthpop,123,84,62,67,28,37,79,-7,12,25,362865,1973,English,Happy,Joyful,70s
S032112,Song_32112,Foo Fighters,Jazz,Fusion,138,47,52,10,63,33,21,-36,27,62,128346,1975,Korean,Neutral,Peaceful,70s
S032113,Song_32113,Kacey Musgraves,Pop,Indie Pop,84,72,68,44,48,42,31,-23,30,79,253688,1969,German,Neutral,Peaceful,60s
S032114,Song_32114,Kacey Musgraves,Latin,Bachata,145,81,65,81,36,21,80,-50,68,55,414375,1966,Spanish,Euphoric,Ecstatic,60s
S032115,Song_32115,Lil Baby,Jazz,Cool Jazz,105,53,74,64,31,25,93,-49,84,54,362048,1990,French,Neutral,Peaceful,90s
S032116,Song_32116,Black Sabbath,Afro,Afrobeats,107,80,62,98,13,46,32,-30,81,38,381463,1957,Hindi,Euphoric,Ecstatic,50s-Early
S032117,Song_32117,Guns N Roses,Jazz,Cool Jazz,159,49,51,35,69,14,79,-31,8,33,368174,2012,Portuguese,Neutral,Peaceful,2010s
S032118,Song_32118,Shakira,Latin,Latin Trap,130,44,60,92,36,15,31,-9,60,1,300126,2002,Italian,Romantic,Passionate,2000s
S032119,Song_32119,ODESZA,Pop,Indie Pop,157,81,54,0,58,31,35,-41,46,24,131054,1967,Portuguese,Angry,Aggressive,60s
S032120,Song_32120,Nirvana,Classical,Romantic,76,18,12,19,90,87,60,-32,99,34,95072,1966,English,Sad,Melancholic,60s
S032121,Song_32121,Led Zeppelin,Pop,Synthpop,149,51,82,70,37,14,57,-22,59,63,408187,2018,Portuguese,Neutral,Peaceful,2010s
S032122,Song_32122,Mr Eazi,Rock,Punk Rock,86,75,57,37,38,42,81,-44,24,39,162336,1966,Portuguese,Neutral,Peaceful,60s
S032123,Song_32123,Miles Davis,Country,Folk,148,80,48,22,61,9,82,-38,35,38,211830,2017,German,Angry,Aggressive,2010s
S032124,Song_32124,ITZY,Country,Country Pop,141,74,66,7,11,40,61,-42,93,50,201981,2003,French,Angry,Aggressive,2000s
S032125,Song_32125,Mozart,Latin,Salsa,81,41,57,45,13,10,61,-33,68,20,191199,1974,Japanese,Neutral,Peaceful,70s
S032126,Song_32126,Jhené Aiko,Classical,Contemporary,55,19,29,6,73,65,92,-45,31,73,364221,1974,Portuguese,Sad,Melancholic,70s
S032127,Song_32127,Ennio Morricone,Hip-Hop,Boom Bap,90,85,78,18,47,21,92,-10,78,34,128369,1978,Spanish,Angry,Aggressive,70s
S032128,Song_32128,Red Hot Chili Peppers,Latin,Latin Trap,135,49,57,98,44,28,69,-41,11,0,297925,1956,Korean,Romantic,Passionate,50s-Early
S032129,Song_32129,Zac Brown Band,Electronic,Drum & Bass,134,86,86,0,29,81,85,-7,54,5,288369,1966,German,Angry,Aggressive,60s
S032130,Song_32130,Jay-Z,Latin,Salsa,154,47,84,45,57,27,80,-8,13,56,387752,1996,Italian,Neutral,Peaceful,90s
S032131,Song_32131,Ariana Grande,Country,Bluegrass,126,54,78,61,33,5,94,-60,60,31,127864,2000,German,Neutral,Peaceful,2000s
S032132,Song_32132,Katy Perry,Metal,Metalcore,160,88,50,100,16,18,43,-18,30,73,358746,1959,Hindi,Euphoric,Ecstatic,50s-Early
S032133,Song_32133,Mozart,Latin,Bossa Nova,127,68,46,70,41,33,84,-33,36,47,333784,1951,English,Happy,Joyful,50s-Early
S032134,Song_32134,Lucky Daye,R&B,Funk,79,73,41,36,62,44,66,-59,37,5,394097,1976,Korean,Neutral,Peaceful,70s
S032135,Song_32135,Cardi B,Latin,Reggaeton,159,55,76,15,17,18,51,-10,52,77,339397,1952,Italian,Neutral,Peaceful,50s-Early
S032136,Song_32136,Imagine Dragons,R&B,Alternative R&B,139,47,56,15,18,10,41,-25,36,17,417857,1964,Italian,Neutral,Peaceful,60s
S032137,Song_32137,Jhené Aiko,Latin,Bossa Nova,109,48,78,61,58,15,49,-15,100,31,321331,2017,Spanish,Romantic,Passionate,2010s
S032138,Song_32138,Calvin Harris,Classical,Minimalist,62,36,34,58,99,86,65,-16,79,52,315118,1970,Korean,Neutral,Peaceful,70s
S032139,Song_32139,Justice,Electronic,House,133,91,68,25,22,36,80,-15,97,30,172802,2008,English,Energetic,Powerful,2000s
S032140,Song_32140,Ariana Grande,Latin,Latin Trap,89,41,47,64,16,15,28,-41,51,13,322115,2010,German,Romantic,Passionate,2010s
S032141,Song_32141,Herbie Hancock,Country,Bluegrass,86,65,75,70,57,28,26,-15,43,20,265275,2009,Italian,Neutral,Peaceful,2000s
S032142,Song_32142,Daddy Yankee,Jazz,Avant-Garde Jazz,120,70,55,64,19,7,89,-38,69,93,402685,1983,German,Neutral,Peaceful,80s
S032143,Song_32143,The Lumineers,Country,Folk,97,72,66,0,16,8,92,-44,81,24,201834,1951,Hindi,Angry,Aggressive,50s-Early
S032144,Song_32144,System Of A Down,Electronic,Synthwave,124,82,93,9,32,39,51,-50,53,14,316922,1987,Hindi,Angry,Aggressive,80s
S032145,Song_32145,Wizkid,Classical,Baroque,72,19,39,35,70,92,55,-11,31,95,201082,1980,Japanese,Relaxed,Calm,80s
S032146,Song_32146,Max Richter,Country,Bluegrass,94,76,57,80,38,38,57,-7,99,14,321425,2023,German,Euphoric,Ecstatic,2020s
S032147,Song_32147,Mr Eazi,Country,Outlaw Country,81,41,50,88,38,18,85,-28,41,88,167476,1964,Hindi,Romantic,Passionate,60s
S032148,Song_32148,Lil Nas X,Classical,Baroque,84,14,7,97,88,90,80,-28,47,26,300302,1991,German,Relaxed,Calm,90s
S032149,Song_32149,Harry Styles,Afro,Highlife,94,40,53,32,38,16,53,-41,20,59,357766,1993,Arabic,Sad,Melancholic,90s
S032150,Song_32150,ODESZA,Hip-Hop,Drill,148,40,84,39,12,44,54,-55,80,43,91441,1994,Spanish,Neutral,Peaceful,90s
S032151,Song_32151,Olivia Rodrigo,Hip-Hop,Cloud Rap,80,57,45,28,41,14,66,-42,20,78,296332,1995,Italian,Neutral,Peaceful,90s
S032152,Song_32152,Queen,Electronic,Synthwave,128,78,69,20,14,73,39,-38,38,43,367503,1961,German,Angry,Aggressive,60s
S032153,Song_32153,Iron Maiden,Country,Folk,151,54,47,38,28,42,100,-19,51,61,376504,1973,Hindi,Neutral,Peaceful,70s
S032154,Song_32154,Louis Armstrong,Pop,Electropop,144,47,59,49,16,14,27,-13,35,63,132912,1984,Portuguese,Neutral,Peaceful,80s
S032155,Song_32155,Rihanna,Country,Outlaw Country,102,53,43,69,19,19,47,-13,90,90,385370,1969,Hindi,Neutral,Peaceful,60s
S032156,Song_32156,Foo Fighters,Country,Outlaw Country,118,69,49,75,66,31,82,-22,66,30,299269,1963,Japanese,Happy,Joyful,60s
S032157,Song_32157,Olivia Rodrigo,Country,Americana,150,78,52,91,18,32,48,-45,0,40,308894,2015,Portuguese,Euphoric,Ecstatic,2010s
S032158,Song_32158,Pantera,Pop,Indie Pop,154,89,79,66,19,49,54,-50,46,78,384663,2013,Arabic,Happy,Joyful,2010s
S032159,Song_32159,Slayer,Hip-Hop,Cloud Rap,134,86,54,68,60,27,60,-10,28,99,257705,2022,Japanese,Happy,Joyful,2020s
S032160,Song_32160,ODESZA,Latin,Latin Trap,114,79,49,26,23,25,81,-10,81,71,184140,1963,Italian,Neutral,Peaceful,60s
S032161,Song_32161,Coldplay,Afro,Afrobeats,94,49,70,0,16,25,30,-30,23,87,214157,1968,Arabic,Neutral,Peaceful,60s
S032162,Song_32162,John Coltrane,Classical,Baroque,77,19,39,81,76,93,24,-40,77,97,283637,1993,Italian,Relaxed,Calm,90s
S032163,Song_32163,Lucky Daye,Country,Country Pop,136,61,80,42,23,46,97,-44,5,67,95423,2018,English,Neutral,Peaceful,2010s
S032164,Song_32164,DaBaby,Hip-Hop,Trap,83,53,49,76,19,23,59,-8,42,80,135144,1967,Korean,Neutral,Peaceful,60s
S032165,Song_32165,Drake,Hip-Hop,Trap,126,77,54,74,15,49,52,-34,65,52,304874,1998,Hindi,Happy,Joyful,90s
S032166,Song_32166,Taylor Swift,Afro,Afrobeats,130,86,78,85,18,34,64,-24,42,76,295671,2003,Portuguese,Euphoric,Ecstatic,2000s
S032167,Song_32167,Ghost,Latin,Reggaeton,112,78,48,77,52,34,50,-41,29,61,139567,2009,Korean,Euphoric,Ecstatic,2000s
S032168,Song_32168,Black Sabbath,Afro,Afrobeats,95,40,52,7,64,35,61,-18,79,43,140896,1985,English,Sad,Melancholic,80s
S032169,Song_32169,Taylor Swift,Afro,Afrobeats,156,77,66,80,33,25,39,-37,20,86,312935,1951,Korean,Euphoric,Ecstatic,50s-Early
S032170,Song_32170,Taylor Swift,R&B,Contemporary R&B,131,54,79,20,61,29,60,-53,35,29,99974,2010,Portuguese,Neutral,Peaceful,2010s
S032171,Song_32171,Arctic Monkeys,Hip-Hop,Boom Bap,155,54,81,7,44,13,51,-26,27,76,359819,2000,Portuguese,Neutral,Peaceful,2000s
S032172,Song_32172,Yiruma,Metal,Black Metal,125,93,51,93,14,10,38,-32,3,87,147376,1956,Korean,Euphoric,Ecstatic,50s-Early
S032173,Song_32173,The Killers,Afro,Dancehall,96,69,49,11,68,24,48,-10,2,43,269759,1980,English,Neutral,Peaceful,80s
S032174,Song_32174,Tool,Afro,Dancehall,75,86,56,3,61,21,44,-23,6,94,270646,2010,Hindi,Angry,Aggressive,2010s
S032175,Song_32175,Kanye West,Country,Country Pop,144,73,67,20,14,43,97,-25,44,97,164827,1950,Spanish,Angry,Aggressive,50s-Early
S032176,Song_32176,Ozuna,Rock,Progressive Rock,119,56,72,19,34,28,66,-27,20,53,392608,1975,Japanese,Neutral,Peaceful,70s
S032177,Song_32177,H.E.R.,Afro,Afrohouse,150,48,56,70,38,38,55,-37,58,91,252703,2014,Korean,Romantic,Passionate,2010s
S032178,Song_32178,SZA,R&B,Funk,143,42,67,38,57,9,83,-7,7,29,154608,1998,Spanish,Neutral,Peaceful,90s
